0.005CR-FITTED-62.64%
  QY = 62.64%
Labels,0,KONGBAI-2,
Type,Emission Scan,Emission Scan,
Comment,,,
Start,435.00,435.00,
Stop,830.100,830.100,
Step,0.300,0.300,
Fixed/Offset,445.00,445.00,
Xaxis,Wavelength,Wavelength,
Yaxis,Counts,Counts,
Scan Corr. by File,True,True,
Corr. by Ref. Det.,True,True,
Fixed/Offset Corr. by File,False,False,
Repeats,1,1,
Dwell Time,0.20,0.20,
Lamp,Xenon,Xenon,
Temp,0.00,0.00,
Scan Polariser,None,None,
Scan Slit,0.23999718,0.23999718,
Fixed/Offset Polariser,None,None,
Fixed/Offset Slit,2.10,2.10,
Detector,Det 1,Det 1,

473.400,2.51743755E+1,1.94371681E+1,
473.700,2.24698563E+1,2.81162739E+1,
474.00,1.82983112E+1,2.90822239E+1,
474.300,2.85877876E+1,2.84680920E+1,
474.600,2.16865292E+1,3.36944885E+1,
474.900,2.11950111E+1,2.57012978E+1,
475.200,1.60771656E+1,2.23502159E+1,
475.500,2.92189484E+1,2.98467865E+1,
475.800,2.17979889E+1,2.18641739E+1,
476.100,3.27952881E+1,2.42166176E+1,
476.400,2.53782101E+1,3.29767036E+1,
476.700,2.70251198E+1,2.47635174E+1,
477.00,2.19616985E+1,3.04668617E+1,
477.300,2.54206505E+1,2.36125965E+1,
477.600,2.02014294E+1,3.94125862E+1,
477.900,2.55334034E+1,2.59714527E+1,
478.200,2.09210186E+1,2.77654572E+1,
478.500,2.15243034E+1,2.95693207E+1,
478.800,1.67961369E+1,2.55718269E+1,
479.100,2.14823570E+1,3.53232193E+1,
479.400,2.74516125E+1,2.56120129E+1,
479.700,2.56011028E+1,2.73100204E+1,
480.00,2.28451920E+1,3.03428497E+1,
480.300,2.39825325E+1,3.05569668E+1,
480.600,2.21967297E+1,3.49954109E+1,
480.900,3.04652176E+1,2.98985481E+1,
481.200,2.70486279E+1,2.87534561E+1,
481.500,2.12057667E+1,2.81847210E+1,
481.800,2.65771904E+1,2.65897026E+1,
482.100,3.11992893E+1,2.12042122E+1,
482.400,2.58887768E+1,3.59391251E+1,
482.700,2.66314240E+1,3.24372826E+1,
483.00,3.02208996E+1,3.24227142E+1,
483.300,2.13511105E+1,2.25356903E+1,
483.600,3.21047745E+1,3.62814369E+1,
483.900,2.67820091E+1,3.45339012E+1,
484.200,3.09430561E+1,3.35208778E+1,
484.500,2.79837399E+1,3.65299225E+1,
484.800,3.40608139E+1,3.47060242E+1,
485.100,2.93576221E+1,3.06158485E+1,
485.400,2.94986534E+1,2.63113899E+1,
485.700,2.89245701E+1,2.95869179E+1,
486.00,2.96777020E+1,3.26046600E+1,
486.300,2.84718590E+1,3.87332802E+1,
486.600,3.26662712E+1,2.72972031E+1,
486.900,3.21634331E+1,3.76178970E+1,
487.200,3.11721325E+1,3.02899818E+1,
487.500,2.98692436E+1,3.49335899E+1,
487.800,3.06401463E+1,3.11215038E+1,
488.100,3.48496933E+1,3.55387344E+1,
488.400,2.96103477E+1,4.24857063E+1,
488.700,2.70968456E+1,2.58876057E+1,
489.00,2.90941505E+1,4.06099052E+1,
489.300,2.78807316E+1,2.84082947E+1,
489.600,2.60921478E+1,3.41601677E+1,
489.900,2.67655048E+1,3.79387169E+1,
490.200,2.93052425E+1,4.20221558E+1,
490.500,2.81243801E+1,2.81386509E+1,
490.800,2.45381374E+1,3.64099541E+1,
491.100,3.01479015E+1,3.25815239E+1,
491.400,3.28391533E+1,3.32887421E+1,
491.700,2.64307404E+1,3.34473839E+1,
492.00,3.10103188E+1,3.47375832E+1,
492.300,3.10671082E+1,2.84775677E+1,
492.600,2.85608559E+1,3.47744217E+1,
492.900,2.48518219E+1,3.75090141E+1,
493.200,4.09385109E+1,4.64135513E+1,
493.500,2.63759556E+1,3.32595901E+1,
493.800,2.11116638E+1,3.13890953E+1,
